year_month,amazon_stock_price,amazon_stock_volume,apple_stock_price,apple_stock_volume,google_stock_price,google_stock_volume,meta_stock_price,meta_stock_volume,microsoft_stock_price,microsoft_stock_volume,bitcoin_price,bitcoin_volume,ethereum_price,ethereum_volume,gold_price,gold_volume,s&p500_price,s&p500_volume,gold_returns,bitcoin_returns,ethereum_returns,s&p500_returns,6_months_max,percent_change,crisis,gold_return,amazon_stock_return,covariance_conditionnelle,interaction_t_minus_1,interaction_dum_t_minus_1,h_t_minus_1,dum_crise,meta_stock_return,apple_stock_return,google_stock_return,microsoft_stock_return,bitcoin_return,ethereum_return
2014-07,338.355,99337300,96.005,1035191700,590.505,38583300,69.475,1025679500,43.379999999999995,731616500,361.16382853190106,705276706,1382.316098022461,354925375295,1312.1499633789062,224607.0,1961.030029296875,66524690000,0.04114096545057855,0.0,0.0,0.009760187928221642,1961.030029296875,0.0,0,4.031719396244543,4.8674907257214635,0.0,0.0,0.0,0.0,0,6.819639648884511,-135.0331706424825,3.791522618325833,5.459884147539638,0.0,0.0
2014-08,325.629,62015200,98.09,930931500,582.63,29046600,73.77,589592700,43.84,513429400,361.16382853190106,705276706,1382.316098022461,354925375295,1296.7000122070312,9633.0,1954.9100341796875,58131140000,-0.01177453157266417,0.0,0.0,-0.0031208064260912494,1961.030029296875,-0.3120806426091199,0,-1.1844400359246374,-3.83369436649289,0.0,0.0,0.0,0.0,0,5.998516926764348,2.1485151131344566,-1.342576649660706,1.0548137241031958,0.0,0.0
2014-09,333.51,68006506,99.94,1523782675,591.205,35413703,76.388,719738102,46.05,860084532,361.16382853190106,705276706,1382.316098022461,354925375295,1245.2000122070312,27705.0,1991.6500244140625,66706000000,-0.03971620229442663,0.0,0.0,0.018793698733963415,1991.6500244140625,0.0,0,-4.0526415598036785,2.3914153412352515,0.0,0.0,0.0,0.0,0,3.4873470876956763,1.8684581339834652,1.4610490467589796,4.918112006155572,0.0,0.0
2014-10,304.58,111120640,101.61000000000001,1360280122,555.405,55503010,75.74,1083643275,44.535,853297059,350.4969940185547,902994450,1382.316098022461,354925375295,1206.2000122070312,4510.0,1919.4249877929688,93714040000,-0.03132026952912981,-0.029534614683607963,0.0,-0.03626391973275633,1991.6500244140625,-3.6263919732756333,0,-3.1821237233598065,-9.073907149008852,-0.0,0.0,0.0,0.0,0,-0.8519193299518967,1.6571949581731158,-6.246524962017706,-3.345236581748307,-2.997954386500524,0.0
2014-11,316.775,68993021,113.735,820471729,553.17,29775322,75.39,491018048,48.3875,523008240,388.8594970703125,659733360,1382.316098022461,354925375295,1167.7000122070312,299410.0,2038.385009765625,63600190000,-0.03191842116595156,0.10945173198754166,0.0,0.06197690596361416,2038.385009765625,0.0,0,-3.2438919601544827,3.925796426142706,0.0,-0.0,-0.0,-0.0,0,-0.46317822500382133,11.272922550603495,-0.40322089676995637,8.296611901993375,10.386595815173584,0.0
2014-12,316.835,86874154,112.755,1073775862,522.99,54469614,78.285,534690249,46.980000000000004,626810606,344.13499450683594,553102310,1382.316098022461,354925375295,1189.8499755859375,11140.0,2033.0550537109375,80743820000,0.018968881688235406,-0.115014556415449,0.0,-0.002614793588626485,2038.385009765625,-0.26147935886264895,0,1.879121568619999,0.018939095083520395,-0.0,0.0,0.0,0.0,0,3.76813735398757,-0.8653857706283234,-5.610302496194925,-2.951953667299978,-12.21840820365372,0.0
2015-01,322.375,103040529,112.315,1304879185,518.16,52843510,76.393,546057661,44.129999999999995,918738022,245.97249603271482,1098811912,1382.316098022461,354925375295,1236.5,258615.0,2030.2400512695312,77330040000,0.039206644006602565,-0.28524416302036737,0.0,-0.0013846169272534459,2038.385009765625,-0.39957900284158115,0,3.845757973969134,1.7334330565701679,-0.0,-0.0,-0.0,-0.0,0,-2.446494482530739,-0.3909899680408351,-0.927826854857201,-6.258215594931111,-33.58142813497767,0.0
2015-02,369.69,70847240,124.84,1136535493,545.57,40420326,77.41,475148609,42.265,656509827,238.81299591064453,711518700,1382.316098022461,354925375295,1157.3888821072048,87173.33333333333,2050.2450561523438,68775560000,-0.06397987698568153,-0.029106913323829753,0.0,0.009853517011598312,2050.2450561523438,0.0,0,-6.61183037887226,13.694935241663265,-0.0,-0.0,-0.0,-0.0,0,1.3224902278443307,10.572549378544522,5.154704480559849,-4.318050290056479,-2.9538923162679245,0.0
2015-03,377.034,55502746,125.955,1138641910,566.765,43207344,81.665,575349997,42.364999999999995,824335340,268.27950286865234,959098300,1382.316098022461,354925375295,1157.3888821072048,87173.33333333333,2078.60498046875,76675850000,0.0,0.12338736778392567,0.0,0.013832455896578999,2078.60498046875,0.0,0,0.0,1.9670552439778195,0.0,-0.0,-0.0,-0.0,0,5.35095422884806,0.8891782901057512,3.811363605321578,0.23632292695363305,11.63485564241024,0.0
2015-04,410.495,84404887,128.82,996135511,556.85,43746541,81.955,542124478,44.83,874535095,238.33599853515625,672338700,1382.316098022461,354925375295,1199.3999633789062,7838.0,2087.14990234375,72060940000,0.0362981552019177,-0.11161309012920084,0.0,0.0041108926204309615,2087.14990234375,0.0,0,3.565489702881599,8.502837949241721,0.0,0.0,0.0,0.0,0,0.3544802636220734,2.2491380815108353,-1.7648851894366442,5.65550085169207,-11.834792156974405,0.0
2015-05,426.775,51984199,128.165,954152126,545.238,32421761,79.318,421870709,47.462500000000006,633072750,238.1884994506836,568122600,1382.316098022461,354925375295,1199.0499877929688,258123.0,2101.324951171875,65187730000,-0.00029179222663267,-0.0006188703568877907,0.0,0.006791581578403649,2101.324951171875,0.0,0,-0.029183480626757075,3.8893193716479617,0.0,0.0,0.0,0.0,0,-3.27052271293493,-0.5097584826877497,-2.1073507252650767,5.706236739057279,-0.061906193619302094,0.0
2015-06,433.09,54989227,127.935,878606841,552.23,35218182,84.03,537956820,45.855000000000004,664853340,244.58150482177734,629780200,1382.316098022461,354925375295,1184.0,6252.0,2093.0950927734375,73213980000,-0.012551593299851116,0.02684010934968506,0.0,-0.003916509150023617,2101.324951171875,-0.391650915002358,0,-1.2631029951345816,1.468861633139416,-0.0,0.0,0.0,0.0,0,5.7708788928152766,-0.17961738526846002,1.2742229575853092,-3.4455681547013186,2.648623172727546,0.0
2015-07,503.07,102069942,126.095,1058280697,626.545,68543766,92.236,790781334,45.36,725458102,283.9495086669922,999892200,1382.316098022461,354925375295,1125.8499755859375,216892.0,2088.4200439453125,77920590000,-0.04911319629566091,0.16096067392300029,0.0,-0.0022335577797042427,2101.324951171875,-0.6141319180246559,0,-5.036025222328683,14.978376682891717,-0.0,-0.0,-0.0,-0.0,0,9.317663194595026,-1.4486731325012052,12.62559732080588,-1.0853584591411014,14.924782955205696,0.0
2015-08,496.87,82893196,107.285,1606359115,648.545,55344735,85.37,709770559,44.065,776277394,242.64099884033203,905192300,1382.316098022461,354925375295,1124.75,13251.0,1989.8349609375,84626790000,-0.0009770179062845719,-0.14547836346181386,0.0,-0.047205581699729215,2101.324951171875,-5.305699633566851,0,-0.09774954993825186,-1.2400902962244502,-0.0,-0.0,-0.0,-0.0,0,-7.735575886386203,-16.154674621712616,3.4510792880772563,-2.896484286787291,-15.72134560470127,0.0
2015-09,520.14,76602841,112.125,1203789074,649.915,43458108,91.105,634104916,43.33,670779566,242.14950561523438,603623900,1382.316098022461,354925375295,1127.0499877929688,9119.0,1946.385009765625,79989370000,0.002044888013308599,-0.0020255984250258097,0.0,-0.021835957265221584,2101.324951171875,-7.3734403296283375,0,0.2042800075729612,4.576958364372073,-0.0,-0.0,-0.0,-0.0,0,6.501793647962694,4.412547548191581,0.21101928567291522,-1.6820580799805724,-0.20276527241076445,0.0
2015-10,568.36,97188843,114.265,1113703829,691.808,50293840,96.74,571991600,49.06,857330655,284.8925018310547,953279500,1382.316098022461,354925375295,1147.4000244140625,4321.0,1994.010009765625,85844900000,0.018056019556811354,0.17651490184637075,0.0,0.024468437519324482,2101.324951171875,-5.107013141703866,0,1.789494564848507,8.865701466127053,0.0,-0.0,-0.0,-0.0,0,6.00142798929951,1.8905991805887572,6.246687536418169,12.419880307852523,16.255659535782264,0.0
2015-11,651.59,87301503,117.41,750606735,757.175,37574197,105.56,547199822,53.754999999999995,662622220,398.2795104980469,2177623396,1382.316098022461,354925375295,1157.3888821072048,87173.33333333333,2067.9349975585938,75943590000,0.008705645355239877,0.3979992731933404,0.0,0.03707352893462046,2093.0950927734375,-1.202052181083927,0,0.8667969727252198,13.666050900170026,0.0,0.0,0.0,0.0,0,8.725254424028629,2.7151770457272715,9.02859419419388,9.139264710684799,33.50421239211689,0.0
2015-12,665.855,90220804,112.34,922626259,767.475,43650531,104.69,440479804,55.265,793070000,409.28399658203125,2096250000,1382.316098022461,354925375295,1072.5,10149.0,2048.7650146484375,83649260000,-0.07334516809307134,0.027630058272953395,0.0,-0.00927010903765757,2088.4200439453125,-1.898805243314999,0,-7.617413237057632,2.165639934715357,0.0,0.0,0.0,0.0,0,-0.8275909303859822,-4.414209553783378,1.3511503226936257,2.7703110825727437,2.725523677261199,0.0
2016-01,602.448,130200780,99.12,1271848087,728.49,51999240,101.105,792709100,52.245000000000005,927914485,408.9239959716797,1990880304,1382.316098022461,354925375295,1094.449951171875,229558.0,1925.2449951171875,92409770000,0.02046615493881121,-0.0008795863345695265,0.0,-0.06028998867517543,2067.9349975585938,-6.9001202943935,0,2.02595375426866,-10.007057453252852,-0.0,0.0,0.0,0.0,0,-3.484402154357062,-12.519874978339962,-5.213200693584747,-5.619560427684443,-0.0879973397616396,0.0
2016-02,527.9,124144797,95.74000000000001,810862547,746.18,67647477,107.205,874152635,51.64,814770780,408.0014953613281,1876238692,1382.316098022461,354925375295,1188.050048828125,13930.0,1886.5299682617188,93049560000,0.08552250155982777,-0.002255921930332083,0.0,-0.02010914296811983,2067.9349975585938,-8.772279085708302,0,8.20614393335482,-13.209448275662947,-0.0,-0.0,-0.0,-0.0,0,5.858330855235887,-3.4695053356524,2.399295925695668,-1.1647626507632503,-0.22584703556303626,0.0
2016-03,570.91,93964682,103.92,745756771,740.655,42564849,110.695,521143963,53.11,640372350,416.84400939941406,2332852776,1382.316098022461,354925375295,1245.3499755859375,244751.0,2004.6499633789062,92639420000,0.04823022970651136,0.021672749091899757,0.0,0.06261230783734928,2067.9349975585938,-3.060300940522883,0,4.71032466061281,7.832470718972344,0.0,-0.0,-0.0,-0.0,0,3.2035782236136336,8.198518839798098,-0.743192812978738,2.8068668455866,2.1441234136503042,0.0
2016-04,627.615,78464320,102.45,872383623,747.075,46661769,113.55,741613866,53.06,699025640,441.8979949951172,1811475204,1382.316098022461,354925375295,1252.3499755859375,9954.0,2072.425048828125,81124990000,0.005620909894591186,0.060103983818313056,0.0,0.03380893756383352,2072.425048828125,0.0,0,0.5605171528983911,9.469534212758333,-0.0,0.0,0.0,0.0,0,2.5464596975379243,-1.4246497677435346,0.8630651867088498,-0.09418857247141355,5.836700125449211,0.0
2016-05,690.115,90623145,95.1,901144768,728.765,34108232,117.94,460559986,51.230000000000004,530869347,495.6745147705078,2234432796,1382.316098022461,354925375295,1249.827276056463,98370.81818181818,2064.6950073242188,78883600000,-0.0020143726423551556,0.12169441903891154,0.0,-0.003729949851878689,2072.425048828125,-0.3729949851878738,0,-0.20164042196205326,9.49313292237488,-0.0,-0.0,-0.0,-0.0,0,3.7932752020790628,-7.444590513356417,-2.481426105607346,-3.5098050758482677,11.484041620771198,0.0
2016-06,706.808,74556809,96.695,780630235,712.015,41979195,121.915,451155442,50.4925,823987498,651.81298828125,4749702740,1382.316098022461,354925375295,1280.5,13380.0,2056.1150512695312,86852700000,0.02454157028827031,0.31500202019269175,0.0,-0.0041555561592638846,2072.425048828125,-0.7870005995061877,0,2.4245264045681756,2.390080862998878,-0.0,-0.0,-0.0,-0.0,0,3.3148060026336967,1.6632725262917174,-2.3252342037474496,-1.4500487550704646,27.383820189675447,0.0
2016-07,741.27,68635440,99.46000000000001,685779613,751.47,32667502,120.65,470108473,53.84,647587634,658.4010009765625,3454186204,1382.316098022461,354925375295,1343.8500366210938,281653.0,2125.5550537109375,69530250000,0.04947289076227546,0.01010721297942263,0.0,0.03377243038930677,2125.5550537109375,0.0,0,4.8288029322995785,4.7605872397580695,0.0,-0.0,-0.0,-0.0,0,-1.0430288527654261,2.819385847233081,5.39323096307267,6.419187493606597,1.0056476684274906,0.0
2016-08,762.665,50000397,107.11500000000001,630128567,799.459,28857075,124.4,365670913,57.42,467079004,578.7265014648438,2686220180,1382.316098022461,354925375295,1336.1500244140625,11854.0,2170.695068359375,75610310000,-0.005729815081444434,-0.12101211783327004,0.0,0.02123681274198419,2170.695068359375,0.0,0,-0.5746293447352149,2.8453947116310396,0.0,0.0,0.0,0.0,0,3.060838823403839,7.414747038259045,6.190396067123971,6.437598935644552,-12.898416732289705,0.0
2016-09,797.975,67354133,109.355,970096738,801.28,31576994,128.79,376582063,56.9,526855083,599.8144836425781,2004401400,1382.316098022461,354925375295,1326.0,18630.0,2153.4951171875,77023620000,-0.007596470627251328,0.03643859772164837,0.0,-0.007923706753005577,2170.695068359375,-0.7923706753005539,0,-0.7625470769415785,4.525839012375911,-0.0,0.0,0.0,0.0,0,3.468099059949984,2.0696447145332613,0.22752001238668002,-0.9097333560632757,3.579041112123269,0.0
2016-10,810.91,77063812,115.485,686914224,817.615,35391730,130.125,313284563,58.84245,614841775,664.9404907226562,2115443796,1382.316098022461,354925375295,1282.8500366210938,5775.0,2142.1600341796875,72915530000,-0.03254145051199564,0.10857691645686551,0.0,-0.005263574975092777,2170.695068359375,-1.314557470352317,0,-3.3082697902439153,1.6079805213024618,0.0,-0.0,-0.0,-0.0,0,1.0312356030554133,5.454118058360676,2.0181116629170632,3.3568192075364385,10.307713553968178,0.0
2016-11,755.47,110085967,108.925,721554967,779.815,48353316,122.747,654602125,59.345,613056964,717.1965026855469,2635773092,1382.316098022461,354925375295,1243.25,242622.0,2148.945068359375,88445380000,-0.030868796422531597,0.07858750172680695,0.0,0.003167379687524452,2170.695068359375,-1.001983204229546,0,-3.1355275248520713,-7.081700172902812,0.0,0.0,0.0,0.0,0,-5.837020047769627,-5.848107939461681,-4.733485359583982,0.8504338300818919,7.565231635784714,0.0
2016-12,759.58,73660584,113.13329999999999,608771645,788.83,34356689,118.25,408728358,61.449999999999996,513579428,862.7214965820312,3556763800,1382.316098022461,354925375295,1155.2999877929688,9972.0,2232.4849853515625,75344550000,-0.07074201665556501,0.2029081198131406,0.0,0.03887484990761836,2232.4849853515625,0.0,0,-7.336887867198882,0.5425576822055728,0.0,0.0,0.0,0.0,0,-3.732429908539433,3.7907197490871227,1.149412295461602,3.485596450357517,18.474205819307947,0.0
2017-01,795.77,70714587,118.6,563331160,831.945,36840255,124.325,379004804,63.93,494435826,973.427978515625,5143971692,648.177490234375,79862276544,1263.2450012207032,134820.8,2273.0599365234375,70576420000,0.09343461834007938,0.1283223872039767,-0.53109314782512,0.01817479241209119,2273.0599365234375,0.0,0,8.932376816292328,4.654455042387832,-9.405406774599395,0.0,0.0,0.0,0,5.009807722875988,4.718971706924794,5.32154978473239,3.956489876659175,12.073191650045478,-75.73511396965473
2017-02,831.93,71748231,132.245,574968547,832.92,26492197,133.742,384700625,63.995,440744043,1073.5404968261719,4282761200,648.177490234375,79862276544,1230.5,11087.0,2321.594970703125,69260940000,-0.025921338449042652,0.10284532653685163,0.0,0.02135228966021896,2321.594970703125,0.0,0,-2.6263217254671773,4.443810329811327,0.0,-9.405406774599395,-0.0,-9.405406774599395,0,7.301346630232756,10.889977627670945,0.11712662725973014,0.10162205291195829,9.789350064391638,0.0
2017-03,861.925,60722752,140.775,562091214,849.36,34553208,139.515,342098632,64.905,489173200,1092.0115356445312,10872455960,648.177490234375,79862276544,1226.949951171875,251026.0,2361.614990234375,81664010000,-0.0028850457766151916,0.017205721510243244,0.0,0.01723815740311041,2361.614990234375,0.0,0,-0.28892155430910205,3.5419957251502376,0.0,0.0,0.0,0.0,0,4.225955145940998,6.25066083003479,1.954552556582511,1.4119707037202673,1.705937931430592,0.0
2017-04,917.04,72336605,142.76,371280180,885.25,24344962,145.17,273330661,66.995,428857613,1204.5,9757448112,648.177490234375,79862276544,1268.9000244140625,9065.0,2363.554931640625,65369860000,0.03419053336456024,0.10301032606681693,0.0,0.0008214469396035096,2363.554931640625,0.0,0,3.361902735518533,6.198283188894319,0.0,0.0,0.0,0.0,0,3.9733347110796937,1.4002027481277253,4.138696628669543,3.169332739561366,9.804310202882863,0.0
2017-05,964.5,75223469,150.46,635292989,960.2,34853054,149.011,390036541,68.94,505249296,2056.0050048828125,34261856864,648.177490234375,79862276544,1243.5999755859375,404733.0,2385.7149658203125,79719460000,-0.01993856753199119,0.7069364922231736,0.0,0.00937572208838211,2385.7149658203125,0.0,0,-2.014002309037094,5.045874053902962,0.0,0.0,0.0,0.0,0,2.6114659250509638,5.253236951011604,8.127150510482682,2.8618571348147936,53.470023879869046,0.0
2017-06,972.0,94729701,149.08999999999997,664986406,969.105,43247076,150.53,405705533,70.49000000000001,610120893,2606.4349365234375,44478140928,648.177490234375,79862276544,1266.6499633789062,8948.0,2429.760009765625,81078810000,0.018534889229238294,0.2677181866451721,0.0,0.01846198920505482,2429.760009765625,0.0,0,1.836521160046023,0.7745972114655328,0.0,0.0,0.0,0.0,0,1.0142271148566135,-0.9147117691767928,0.9231369056626394,2.223429469706507,23.721858103394805,0.0
2017-07,1017.155,76564735,148.2,411377229,960.75,40338583,161.645,402911091,71.22,451248934,2379.5849609375,32619956992,648.177490234375,79862276544,1239.7000122070312,292633.0,2445.8699951171875,63348090000,-0.021276557810796848,-0.08703458214403714,0.0,0.006630278417133262,2445.8699951171875,0.0,0,-2.1506166462430683,4.540898902125641,0.0,0.0,0.0,0.0,0,7.124017279683863,-0.5987437578321094,-0.8658735708513128,1.0302822063847368,-9.10572765897929,0.0
2017-08,971.365,75779478,156.465,638221161,937.898,31859046,169.025,297781301,73.12,429156682,3702.3199462890625,63548016640,648.177490234375,79862276544,1287.6000366210938,10098.0,2454.110107421875,70784900000,0.038638399566348625,0.5558679379241145,0.0,0.0033689903065730054,2454.110107421875,0.0,0,3.791062417514821,-4.606249469064857,0.0,0.0,0.0,0.0,0,4.464406030749037,5.426962993405762,-2.40730283558334,2.6328249296262944,44.203354935488775,0.0
2017-09,965.875,58038449,157.05,669594016,950.16,28940676,167.78,300559928,74.445,367134396,3960.830078125,55700949056,648.177490234375,79862276544,1316.4000244140625,26808.0,2482.9949951171875,66624120000,0.022367184664381812,0.06982382278847865,0.0,0.011770004780126575,2482.9949951171875,0.0,0,2.212070774925523,-0.5667872537298968,0.0,0.0,0.0,0.0,0,-0.7393035558593046,0.37318831886115095,1.2989190376864832,1.7958670561619008,6.749398331769943,0.0
2017-10,1036.58,80304293,161.05495000000002,496135305,1012.785,35135039,174.545,309836859,79.955,440510118,5317.239990234375,58009357952,648.177490234375,79862276544,1263.2450012207032,134820.8,2551.68994140625,71088550000,-0.04037908098415521,0.3424559714390676,0.0,0.027666163815936562,2551.68994140625,0.0,0,-4.121694852948447,7.064768547046615,0.0,0.0,0.0,0.0,0,3.952899063525056,2.518138511655406,6.3828849387711095,7.140337870389166,29.450075091453083,0.0
2017-11,1150.14,76226064,170.76,581374608,1054.33,27895294,179.125,335716436,83.65,415711970,8518.205078125,140735010304,648.177490234375,79862276544,1280.75,326214.0,2607.594970703125,73416960000,0.013857168452977353,0.6019974824851815,0.0,0.021909021307684906,2607.594970703125,0.0,0,1.3762035733529348,10.395684135390995,0.0,0.0,0.0,0.0,0,2.59012980949369,5.851345078855165,4.020153222336015,4.517745102142761,47.125127716252415,0.0
2017-12,1159.76,56130525,171.82999999999998,518560008,1044.405,29093692,175.645,308647940,84.09995,447828256,14891.8251953125,410336495104,648.177490234375,79862276544,1271.4000244140625,7596.0,2650.2449951171875,65531700000,-0.007300390853747785,0.7482351104172338,0.0,0.016356077110611267,2650.2449951171875,0.0,0,-0.73271691145003,0.8329413064517911,0.0,0.0,0.0,0.0,0,-1.9618973540488402,0.6246554068892437,-0.9458148825778778,0.5364545015571531,55.86067707157114,0.0
2018-01,1321.545,94145634,172.39999999999998,639245534,1125.51,31746835,183.23,464919779,90.475,543377322,13557.34521484375,416247858176,1087.4420166015625,163610220288,1332.3500366210938,338322.0,2777.6151123046875,77318690000,0.047939288215068876,-0.08961157970675104,0.6776917325659573,0.04805975199355794,2777.6151123046875,0.0,0,4.682565312828834,13.058841953533243,8.071080638229077,0.0,0.0,0.0,0,4.22772816842362,0.3311742270938874,7.478892099606551,7.306759700140132,-9.388393505250786,51.74188799439388
2018-02,1397.315,133362428,165.43,888378184,1092.225,48581820,181.25,497869797,89.94999999999999,690287596,9003.3798828125,229717780480,867.8844909667969,83393441152,1334.2000122070312,10243.0,2684.324951171875,79933970000,0.0013885056742515278,-0.3359039148051771,-0.20190274265925412,-0.03358642481441798,2777.6151123046875,-3.358642481441797,0,0.1387542591641848,5.575103133971556,0.23597140697663468,8.071080638229077,0.0,8.071080638229077,0,-1.0864900557299422,-4.12692136106679,-3.0019366210589062,-0.5819609053264041,-40.93284333559868,-22.55248125917998
2018-03,1491.37,128401298,174.22,701387082,1081.08,50738448,167.56,983045332,92.16,732866406,9194.014892578125,193751709184,624.4674987792969,53716179584,1328.1000366210938,356297.0,2693.8948974609375,76803890000,-0.004572009841198321,0.021173716120714614,-0.28047164653943857,0.003565122130569476,2777.6151123046875,-3.0141042390241144,0,-0.45824934444882465,6.514262256180866,-1.4360239427619186,0.23597140697663468,0.23597140697663468,0.23597140697663468,0,-7.853579765595008,5.177072377182122,-1.0256358585404783,2.427223655103913,2.095266782512371,-32.91593462587295
2018-04,1495.49,129945743,169.785,666360147,1045.88,49252199,163.805,751130388,92.70500000000001,668258570,8136.09521484375,196550010624,536.3399963378906,60669918656,1263.815008544922,149465.6,2635.64501953125,70194700000,-0.048403754463951065,-0.11506612618045475,-0.14112424203609808,-0.021622921512115978,2777.6151123046875,-5.111222650845955,0,-4.961444598351263,0.2758751741300691,-0.1565290878792329,-1.4360239427619186,-0.0,-1.4360239427619186,0,-2.2664800095219224,-2.5785937638252787,-3.3101905160985,0.5896211602235655,-12.22423556137712,-15.213100312346873
2018-05,1590.51,71615299,177.82,620976206,1063.02,37036543,181.475,401144183,96.22,509418119,8527.590087890625,197611709696,673.8045043945312,81752720256,1303.0,441893.0,2668.4300537109375,76011820000,0.031005322131910207,0.048118275746407146,0.256301057156362,0.012439093252974764,2777.6151123046875,-3.930892300739076,0,3.0534367128104685,6.160080717966244,1.4976172868450341,-0.1565290878792329,-0.0,-0.1565290878792329,0,10.24412071872895,4.623887194049978,1.6255277550037177,3.721482772149081,4.699643806745294,22.817173451189124
2018-06,1699.095,85941510,187.46499999999997,527624365,1153.78,40184605,194.99,387265765,99.975,602585341,6790.650146484375,130214179584,516.2299957275391,55077550208,1276.25,5166.0,2741.72998046875,77891360000,-0.02052954719877209,-0.20368473666115172,-0.233857903352228,0.027469307901054174,2777.6151123046875,-1.2919404015685354,0,-2.0743207645969832,6.604103685253284,-1.7692813983571853,1.4976172868450341,0.0,1.4976172868450341,0,7.183037202659107,5.282035862641511,8.192959480545769,3.8282918461574327,-22.77601120776885,-26.638762168332214
2018-07,1779.055,97629820,189.69,393843881,1199.02,41806085,192.59,652763259,104.575,569501573,7280.3447265625,141441939792,468.1214904785156,52395320112,1263.815008544922,149465.6,2773.489990234375,64898300000,-0.0097433821391405,0.07211306274284324,-0.09319199900661068,0.011583930581010371,2773.489990234375,0.0,0,-0.9791159482134807,4.598656808002503,-0.7458233863202217,-1.7692813983571853,-0.0,-1.7692813983571853,0,-1.2384698261374616,1.1798999419223342,3.8461047809675764,4.498436259538022,6.963152606368165,-9.782453706017487
2018-08,1900.795,96575676,213.09,700318837,1237.98,34298428,179.285,549016789,108.81,456630721,6870.044921875,132292770000,345.0534973144531,49073240000,1192.5499877929688,5996.0,2856.4200439453125,69523070000,-0.056388807119804096,-0.056357194624385265,-0.26289755045909535,0.029900974585428175,2856.4200439453125,0.0,0,-5.804106962812952,6.618989526046619,-2.0386132179357226,-0.7458233863202217,-0.0,-0.7458233863202217,0,-7.158685849723126,11.63234509391968,3.197646256965916,3.9698724634658547,-5.800756857797835,-30.502838757859863
2018-09,1957.75,94445693,222.485,678972040,1189.685,35927191,166.38,500468912,111.26,480255674,6792.97509765625,129745370000,235.70050811767578,55203910000,1193.0999755859375,23406.0,2902.5150146484375,63031510000,0.00046118636417635805,-0.011218241670203799,-0.31691604359286385,0.016137322240414642,2902.5150146484375,0.0,0,0.046108005043081754,2.9523634937561334,-1.386570561550056,-2.0386132179357226,-0.0,-2.0386132179357226,0,-7.4702389583147815,4.314507192558714,-3.979245284275733,2.226656268422642,-1.1281640739946255,-38.11375039684884
2018-10,1754.775,183228552,219.78,789748068,1115.86,56549878,152.455,622446235,108.14500000000001,927547942,6600.76513671875,118436880000,211.4260025024414,44459810000,1211.1499633789062,4126.0,2771.7000732421875,91930980000,0.015128646519420474,-0.028295401966631273,-0.10298877083079983,-0.045069514109677966,2902.5150146484375,-4.5069514109678,0,1.501534980156928,-10.945521107826583,0.4880728252539324,-1.386570561550056,-0.0,-1.386570561550056,0,-8.740485832073858,-1.2232637584637382,-6.406315813911593,-2.8396885401882197,-2.8703432200456893,-10.868689841841995
2018-11,1602.0,139290208,196.31,961321947,1056.07,39313400,140.49,518150415,105.79499999999999,720228643,5068.610107421875,158359524484,161.71099472045898,59375107547,1216.1500244140625,304805.0,2723.1199951171875,80620020000,0.00412835832584002,-0.23211779203804717,-0.2351414073650111,-0.017527177126410165,2902.5150146484375,-6.180674987928665,0,0.4119860035901812,-9.10877949244766,0.937405393962855,0.4880728252539324,0.4880728252539324,0.4880728252539324,0,-8.173315867144296,-11.2932003598836,-5.5070937095269965,-2.19696599170129,-26.41189326471612,-26.806430847054365
2018-12,1542.67,154812304,165.765,898917007,1056.33,42869863,135.105,558786249,103.69,944287635,3750.3404541015625,168826809069,120.24929428100586,72329895639,1251.300048828125,4402.0,2573.3800048828125,84162180000,0.02890270419638208,-0.2600850381823596,-0.25639382474349204,-0.0549883921762071,2902.5150146484375,-11.339648825399477,1,2.8492898636412844,-3.773816722459369,0.939474267781015,0.937405393962855,0.937405393962855,0.937405393962855,1,-3.9084057959744367,-16.91239197110868,0.024616550020154112,-2.009758075806533,-30.122001584997232,-29.624371862857217
2019-01,1598.67,134015530,155.5,828099179,1075.02,34860110,150.12,527561443,102.55000000000001,714204787,3754.92041015625,167335706864,132.0806770324707,85054975141,1300.3500366210938,270998.0,2576.4549560546875,80859870000,0.0391992215127821,0.001221210743594936,0.09839045478151864,0.0011949075402934994,2902.5150146484375,-11.233707903255876,1,3.845043725232289,3.565735214430311,-0.1616950591175918,0.939474267781015,0.939474267781015,0.939474267781015,1,10.538272036300441,-6.3925391089566315,1.7538629591609654,-1.1055194051796988,0.12204656722858338,9.384588532235611
2019-02,1619.91,80936924,170.9,472540723,1123.795,32610016,166.03,302243555,107.79499999999999,469095970,3800.8326416015625,199100675597,134.24209213256836,101430995445,1322.7999877929688,7989.0,2747.6600341796875,70638770000,0.017264544576174545,0.012227218271026352,0.01636435509462375,0.06644986271646891,2902.5150146484375,-5.335199979577248,0,1.71172057342131,1.3198558579593263,0.1278911011363645,-0.1616950591175918,-0.0,-0.1616950591175918,0,10.073352065287486,9.443285850225633,4.4372084438091175,4.98807906915805,1.2153069646764092,1.6231902087622436
